country,code,income,year,age,pop,dts,bsn,bsn_up,bsn_lp,psc,up,lp,exc,age_type
Malaysia,MYS,Upper-mid,2020,0-4,2552966,3442,4003.6319550340986,4483.05,3535.975,0.8597193844634214,0.9734231718267239,0.7677808634746434,Deficit,5y groups
Malaysia,MYS,Upper-mid,2021,0-4,2502870,3245,3869.058464389743,4444.45,3354,0.8387053413295541,0.9675014907573047,0.7301240873448909,Deficit,5y groups
Malaysia,MYS,Upper-mid,2022,0-4,2472718,3655,3767.900913084609,4411.025,3217.9249999999997,0.970036124704728,1.1358251046870267,0.8286055962049638,No-change,5y groups
Malaysia,MYS,Upper-mid,2020,5-9,2581161,367,630.1231246525051,700.025,559,0.5824258555855889,0.6565295169946332,0.5242669904646263,Deficit,5y groups
Malaysia,MYS,Upper-mid,2021,5-9,2611168,369,641.6595959555858,722.0749999999999,557,0.575071271942049,0.6624775583482945,0.5110272478620642,Deficit,5y groups
Malaysia,MYS,Upper-mid,2022,5-9,2625928,481,649.5494928241285,744.0749999999999,556.975,0.7405132408135606,0.8635935185600789,0.6464402110002353,Deficit,5y groups
Malaysia,MYS,Upper-mid,2020,10-14,2556687,509,632.8948338748455,712.025,557,0.8042410409383344,0.9138240574506283,0.7148625399389067,Deficit,5y groups
Malaysia,MYS,Upper-mid,2021,10-14,2525865,501,603.8878334675532,708,521.975,0.8296242650282152,0.9598160831457445,0.7076271186440678,Deficit,5y groups
Malaysia,MYS,Upper-mid,2022,10-14,2511132,618,579.8395634254631,681.0749999999999,484,1.0658120607519435,1.2768595041322315,0.9073890540689352,No-change,5y groups
Malaysia,MYS,Upper-mid,2020,15-19,2721924,1202,1564.9868547830818,1816.05,1340.85,0.7680575695101323,0.8964462840735355,0.661876049668236,Deficit,5y groups
Malaysia,MYS,Upper-mid,2021,15-19,2698538,1247,1483.2707191045495,1772.025,1246.9500000000003,0.8407096452040892,1.0000400978387263,0.7037146767116716,No-change,5y groups
Malaysia,MYS,Upper-mid,2022,15-19,2674476,1460,1405.3606101106063,1723.1,1166,1.0388792666425262,1.2521440823327616,0.8473100806685625,No-change,5y groups
Malaysia,MYS,Upper-mid,2020,20-24,2848844,1781,2159.775296416313,2417.0249999999996,1926,0.824622822084867,0.9247144340602285,0.7368562592443191,Deficit,5y groups
Malaysia,MYS,Upper-mid,2021,20-24,2834746,2064,2117.7666151104313,2420.025,1862,0.9746116428851025,1.1084854994629432,0.8528837512009173,No-change,5y groups
Malaysia,MYS,Upper-mid,2022,20-24,2824324,2083,2079.2298844757743,2409.075,1786.9750000000001,1.001813226883845,1.1656570461254354,0.8646472193684298,No-change,5y groups
Maldives,MDV,Upper-mid,2020,Stillbirths,6322,29,27.811999361031148,56.02499999999998,9,1.042715398614363,3.2222222222222223,0.5176260597947347,No-change,<1m
Maldives,MDV,Upper-mid,2021,Stillbirths,5960,39,24.555841808424287,56,7,1.5882167797082163,5.571428571428571,0.6964285714285714,No-change,<1m
Maldives,MDV,Upper-mid,2020,Neonatal,6293,30,28.809438073229817,55,11,1.0413254130033336,2.727272727272727,0.5454545454545454,No-change,<1m
Maldives,MDV,Upper-mid,2021,Neonatal,5921,35,25.232689825565192,57,8,1.387089535121174,4.375,0.6140350877192983,No-change,<1m
Maldives,MDV,Upper-mid,2020,Infant,6293,60,41.14111440987213,57,26.975000000000023,1.4583951081695183,2.2242817423540298,1.0526315789473684,Excess,<5y
Maldives,MDV,Upper-mid,2021,Infant,5921,58,35.70045609259624,53.02499999999998,22,1.6246291041650966,2.6363636363636362,1.0938236680810942,Excess,<5y
Maldives,MDV,Upper-mid,2020,1-4,30945,4,5.688487704713399,11,1,0.7031745883331447,4,0.36363636363636365,No-change,<5y
Maldives,MDV,Upper-mid,2021,1-4,30621,7,4.698557146999789,10,1,1.489819061681472,7,0.7,No-change,<5y
Maldives,MDV,Upper-mid,2020,0-4,37238,64,45.298363262511266,63,30.975000000000023,1.4128545799571113,2.0661824051654545,1.0158730158730158,Excess,5y groups
Maldives,MDV,Upper-mid,2021,0-4,36542,65,39.407934691373,57,24,1.6494140205279393,2.7083333333333335,1.1403508771929824,Excess,5y groups
Maldives,MDV,Upper-mid,2020,15-19,31098,11,16.539863141487455,28,8,0.6650599165121479,1.375,0.39285714285714285,No-change,5y groups
Maldives,MDV,Upper-mid,2021,15-19,30830,9,18.08131155466467,32,9,0.49775150285921343,1,0.28125,No-change,5y groups
Maldives,MDV,Upper-mid,2020,20-24,42360,16,13.595460685710378,23,7,1.1768633935896657,2.2857142857142856,0.6956521739130435,No-change,5y groups
Maldives,MDV,Upper-mid,2021,20-24,39466,19,12.185126256694193,22,5,1.5592780575057146,3.8,0.8636363636363636,No-change,5y groups
Malta,MLT,High,2020,Stillbirths,4524,15,11.526278817424469,19,5,1.3013740373280098,3,0.7894736842105263,No-change,<1m
Malta,MLT,High,2021,Stillbirths,4406,11,11.03199578896077,19,4,0.997099727957403,2.75,0.5789473684210527,No-change,<1m
Malta,MLT,High,2020,Neonatal,4509,15,20.048099080956714,39,8,0.7482006119097944,1.875,0.38461538461538464,No-change,<1m
Malta,MLT,High,2021,Neonatal,4395,12,19.24663298420624,44,6,0.6234856772011594,2,0.2727272727272727,No-change,<1m
Malta,MLT,High,2022,Neonatal,4309,18,18.58554497164959,49,5,0.9684946030615309,3.6,0.3673469387755102,No-change,<1m
Malta,MLT,High,2020,Infant,4509,17,28.976112747787955,43,17,0.58669015226336,1,0.3953488372093023,No-change,<5y
Malta,MLT,High,2021,Infant,4395,17,28.231863992664227,44,16,0.6021564854668215,1.0625,0.38636363636363635,No-change,<5y
Malta,MLT,High,2022,Infant,4309,23,27.668011913768225,44,15,0.8312848813164881,1.5333333333333334,0.5227272727272727,No-change,<5y
Malta,MLT,High,2020,1-4,18974,2,7.256186078939307,15.024999999999977,2,0.27562688969690197,1,0.13311148086522484,No-change,<5y
Malta,MLT,High,2021,1-4,18874,1,8.506519981552733,22.024999999999977,2,0.11755688603196175,0.5,0.045402951191827516,Deficit,<5y
Malta,MLT,High,2022,1-4,18811,2,9.99167547472828,30.024999999999977,2,0.20016662921634665,1,0.06661115736885934,No-change,<5y
Malta,MLT,High,2020,0-4,23484,19,34.686188964066055,50,22,0.5477684510017368,0.8636363636363636,0.38,Deficit,5y groups
Malta,MLT,High,2021,0-4,23270,18,34.64428283905748,50.02499999999998,21,0.5195662465758145,0.8571428571428571,0.3598200899550226,Deficit,5y groups
Malta,MLT,High,2022,0-4,23120,25,34.69554391949349,53,20,0.7205536266561856,1.25,0.4716981132075472,No-change,5y groups
Mauritius,MUS,Upper-mid,2020,Stillbirths,13417,141,142.81996337751286,166,119,0.9872569398950047,1.184873949579832,0.8493975903614458,No-change,<1m
Mauritius,MUS,Upper-mid,2021,Stillbirths,13113,131,142.44254266602337,167,117,0.9196690647902008,1.1196581196581197,0.7844311377245509,No-change,<1m
Mauritius,MUS,Upper-mid,2020,Neonatal,13276,138,142.03986503476307,180,109.97500000000002,0.9715582309672405,1.2548306433280287,0.7666666666666667,No-change,<1m
Mauritius,MUS,Upper-mid,2021,Neonatal,12982,128,144.72645692422392,192,105,0.8844270959180491,1.2190476190476192,0.6666666666666666,No-change,<1m
Mauritius,MUS,Upper-mid,2020,Infant,13276,200,191.78461185266264,241,150.97500000000002,1.0428365345268096,1.3247226361980458,0.8298755186721992,No-change,<5y
Mauritius,MUS,Upper-mid,2021,Infant,12907,179,191.93806954471225,246.02499999999998,144.97500000000002,0.9325924785249634,1.2346956371788238,0.7275683365511636,No-change,<5y
Mauritius,MUS,Upper-mid,2020,1-4,53127,12,26.63807677429903,52,9,0.45048297223836553,1.3333333333333333,0.23076923076923078,No-change,<5y
Mauritius,MUS,Upper-mid,2021,1-4,53116,20,27.55138520230922,62,10,0.7259163143029085,2,0.3225806451612903,No-change,<5y
Mauritius,MUS,Upper-mid,2020,0-4,66403,212,220.32517584064215,266.025,180,0.9622141418524789,1.1777777777777778,0.7969175829339349,No-change,5y groups
Mauritius,MUS,Upper-mid,2021,0-4,66024,199,229.52436247468194,285,180.97500000000002,0.8670103593989985,1.0995993921812404,0.6982456140350877,No-change,5y groups
Mauritius,MUS,Upper-mid,2020,5-9,71337,8,15.812058183441028,28.024999999999977,7,0.5059429902919214,1.1428571428571428,0.28545941123996454,No-change,5y groups
Mauritius,MUS,Upper-mid,2021,5-9,69400,6,17.24732287909646,33,7,0.34788007634923596,0.8571428571428571,0.18181818181818182,Deficit,5y groups
Mauritius,MUS,Upper-mid,2020,10-14,83345,19,21.529873204138834,36.02499999999998,11,0.8824947467107006,1.7272727272727273,0.5274115197779323,No-change,5y groups
Mauritius,MUS,Upper-mid,2021,10-14,80313,17,22.48896782911657,40.02499999999998,10,0.7559262003118712,1.7,0.4247345409119303,No-change,5y groups
Mauritius,MUS,Upper-mid,2020,15-19,95609,62,54.804900351357745,77.02499999999998,36,1.1312856989523565,1.7222222222222223,0.8049334631613115,No-change,5y groups
Mauritius,MUS,Upper-mid,2021,15-19,94332,46,52.80684385580228,81,34,0.8710992106555454,1.3529411764705883,0.5679012345679012,No-change,5y groups
Mauritius,MUS,Upper-mid,2020,20-24,95456,84,102.59054023385706,127,79,0.8187889430011814,1.0632911392405062,0.6614173228346457,No-change,5y groups
Mauritius,MUS,Upper-mid,2021,20-24,95028,91,106.87187803291023,135.02499999999998,79,0.8514868614171576,1.1518987341772151,0.6739492686539531,No-change,5y groups
Mexico,MEX,Upper-mid,2020,Stillbirths,1179159,9588,7296.94645082542,8676.074999999999,6010.8,1.3139742856294936,1.595128768217209,1.105108012551759,Excess,<1m
Mexico,MEX,Upper-mid,2020,Neonatal,1629211,12602,11336.30515925994,12328.124999999998,10413.775,1.1116496797641504,1.2101279315137883,1.0222154626109001,Excess,<1m
Mexico,MEX,Upper-mid,2021,Neonatal,1912178,12920,13328.7787720469,14637.35,12250.150000000001,0.9693311158480482,1.0546809630902478,0.882673434740578,No-change,<1m
Mexico,MEX,Upper-mid,2022,Neonatal,1891388,12633,13207.192862929065,14583.25,11880.625,0.9565242312360901,1.0633278973117997,0.8662678072446128,No-change,<1m
Mexico,MEX,Upper-mid,2020,Infant,1629211,19683,18191.062840166433,19565.25,16717.65,1.082014842834764,1.1773783994760028,1.0060183233027944,Excess,<5y
Mexico,MEX,Upper-mid,2021,Infant,1912178,19774,21356.21004552441,23330.225,19712.774999999998,0.9259133506295518,1.0031058539449673,0.8475700512961192,No-change,<5y
Mexico,MEX,Upper-mid,2022,Infant,1891388,19970,21129.616837149486,23079.049999999996,19075.925000000003,0.9451188894674758,1.046869286810469,0.8652869160559037,No-change,<5y
Mexico,MEX,Upper-mid,2020,1-4,8172793,3908,4503.511780441789,4836,4179.975,0.8677672426598227,0.9349338213745296,0.8081058726220016,Deficit,<5y
Mexico,MEX,Upper-mid,2021,1-4,7990482,4023,4356.667526757648,4736,4006.9,0.9234122124976627,1.004018068831266,0.8494510135135135,No-change,<5y
Mexico,MEX,Upper-mid,2022,1-4,7808812,4221,4212.763174921284,4658.025,3826.9500000000003,1.00195520724444,1.1029671148042173,0.9061780475630767,No-change,<5y
Mexico,MEX,Upper-mid,2020,0-4,9802004,23591,25948.032382049943,27828.05,24338.925000000003,0.9091633482128507,0.9692704176540253,0.847741756968239,Deficit,5y groups
Mexico,MEX,Upper-mid,2021,0-4,9902660,23797,25895.40703539624,27993.225,24033.575,0.9189660532260433,0.9901564790090529,0.8500985506314475,Deficit,5y groups
Mexico,MEX,Upper-mid,2022,0-4,9700200,24191,25057.21966412248,27266.075,22884.85,0.9654303360175769,1.0570748770474792,0.8872197410151625,No-change,5y groups
Mexico,MEX,Upper-mid,2020,5-9,10865498,2300,2504.4351174945305,2639,2373.925,0.9183707670977518,0.9688595890771612,0.8715422508525957,Deficit,5y groups
Mexico,MEX,Upper-mid,2021,5-9,10783551,2232,2491.0361201936566,2645.0249999999996,2342,0.8960127000593155,0.9530315969257045,0.8438483568208242,Deficit,5y groups
Mexico,MEX,Upper-mid,2022,5-9,10659427,2370,2467.801179803217,2641.0249999999996,2304.95,0.960369100799678,1.0282218703225667,0.8973788585871018,No-change,5y groups
Mexico,MEX,Upper-mid,2020,10-14,10943134,3144,3217.7419462069743,3517,2917.9750000000004,0.9770827035107957,1.0774595395779607,0.8939437020187659,No-change,5y groups
Mexico,MEX,Upper-mid,2021,10-14,10940840,3346,3214.9742170564314,3581,2859.975,1.0407548471923775,1.1699402966809151,0.9343758726612678,No-change,5y groups
Mexico,MEX,Upper-mid,2022,10-14,10924171,3399,3207.987371005164,3616,2822.8500000000004,1.059542824489046,1.2041022371008023,0.9399889380530974,No-change,5y groups
Mexico,MEX,Upper-mid,2020,15-19,10899656,9520,9681.21903172968,10542.15,8887.375000000002,0.983347238482954,1.07118243575859,0.9030415996736909,No-change,5y groups
Mexico,MEX,Upper-mid,2021,15-19,10872214,9698,9905.052428809067,10934.3,8895.525,0.9790962813879863,1.0902110892836567,0.8869337771965284,No-change,5y groups
Mexico,MEX,Upper-mid,2022,15-19,10836350,9671,10126.126360333838,11392.574999999999,8888.925,0.9550542483731328,1.0879830800687373,0.8488862263360127,No-change,5y groups
Mexico,MEX,Upper-mid,2020,20-24,10573592,16102,16297.627805575286,17544.274999999998,15100.6,0.9879965472331891,1.0663152457518243,0.9177922712679778,No-change,5y groups
Mexico,MEX,Upper-mid,2021,20-24,10599758,16398,17094.845369868926,18685.2,15729.625000000002,0.9592365210218764,1.0424914770695421,0.8775929612741635,No-change,5y groups
Mexico,MEX,Upper-mid,2022,20-24,10622686,14744,17925.486463975758,19819.225,16159.975,0.8225160321105102,0.9123776490990858,0.7439241443598325,Deficit,5y groups
Moldova,MDA,Upper-mid,2020,Neonatal,30834,194,171.2049929332215,199,145.97500000000002,1.1331445226931536,1.3289946908717245,0.9748743718592965,No-change,<1m
Moldova,MDA,Upper-mid,2021,Neonatal,29320,179,160.3716170377314,190,133,1.1161576051071793,1.3458646616541354,0.9421052631578948,No-change,<1m
Moldova,MDA,Upper-mid,2022,Neonatal,26952,171,145.22170271712756,178,117,1.177509950651695,1.4615384615384615,0.9606741573033708,No-change,<1m
Moldova,MDA,Upper-mid,2020,Infant,30834,268,264.4742088131045,302.025,228.97500000000002,1.0133313233177572,1.1704334534337808,0.887343762933532,No-change,<5y
Moldova,MDA,Upper-mid,2021,Infant,29320,248,248.5483875615442,288,211,0.9977936386273744,1.1753554502369667,0.8611111111111112,No-change,<5y
Moldova,MDA,Upper-mid,2022,Infant,26952,243,225.80393584959037,267.025,189,1.0761548468396231,1.2857142857142858,0.9100271510158225,No-change,<5y
Moldova,MDA,Upper-mid,2020,1-4,172336,52,42.60001384760825,68,22,1.2206568802070825,2.3636363636363638,0.7647058823529411,No-change,<5y
Moldova,MDA,Upper-mid,2021,1-4,164528,40,36.04047384394373,65,18,1.1098633212537974,2.2222222222222223,0.6153846153846154,No-change,<5y
Moldova,MDA,Upper-mid,2022,1-4,168143,35,32.639718735099045,60,15,1.0723131618889483,2.3333333333333335,0.5833333333333334,No-change,<5y
Moldova,MDA,Upper-mid,2020,0-4,203170,320,292.78722236825917,335,255.97500000000002,1.0929438703356849,1.250122082234593,0.9552238805970149,No-change,5y groups
Moldova,MDA,Upper-mid,2021,0-4,193848,288,259.6512148664802,302.025,221,1.109180252239904,1.3031674208144797,0.953563446734542,No-change,5y groups
Moldova,MDA,Upper-mid,2022,0-4,195095,278,242.89113756725055,284,203,1.1445456708894068,1.3694581280788178,0.9788732394366197,No-change,5y groups
Moldova,MDA,Upper-mid,2020,5-9,210178,36,42.59511595845201,82,15,0.8451673200071811,2.4,0.43902439024390244,No-change,5y groups
Moldova,MDA,Upper-mid,2021,5-9,216296,31,43.06185189639833,91,13,0.7198947243277483,2.3846153846153846,0.34065934065934067,No-change,5y groups
Moldova,MDA,Upper-mid,2022,5-9,226252,28,44.24949380836199,109.02499999999998,12,0.6327756001292095,2.3333333333333335,0.25682182985553775,No-change,5y groups
Moldova,MDA,Upper-mid,2020,10-14,184660,30,49.23222671539943,65.02499999999998,35,0.609356959891807,0.8571428571428571,0.46136101499423315,Deficit,5y groups
Moldova,MDA,Upper-mid,2021,10-14,187596,44,50.54473526285401,67,37,0.8705159849226903,1.1891891891891893,0.6567164179104478,No-change,5y groups
Moldova,MDA,Upper-mid,2022,10-14,196824,36,53.5927583880863,72,38,0.6717325452687058,0.9473684210526315,0.5,Deficit,5y groups
Moldova,MDA,Upper-mid,2020,15-19,165380,76,88.34502793926626,118,63,0.8602634666916062,1.2063492063492063,0.6440677966101694,No-change,5y groups
Moldova,MDA,Upper-mid,2021,15-19,166896,100,91.89523979734862,126,64,1.088195647788986,1.5625,0.7936507936507936,No-change,5y groups
Moldova,MDA,Upper-mid,2022,15-19,195396,77,110.89468170626101,164,74.97500000000002,0.6943525046941241,1.027009003001,0.4695121951219512,No-change,5y groups
Moldova,MDA,Upper-mid,2020,20-24,177148,110,113.28995016828455,151,84,0.9709599115950043,1.3095238095238095,0.7284768211920529,No-change,5y groups
Moldova,MDA,Upper-mid,2021,20-24,168379,109,105.08269397334068,143,73,1.0372783174711255,1.4931506849315068,0.7622377622377622,No-change,5y groups
Moldova,MDA,Upper-mid,2022,20-24,207534,93,126.39231512779158,180,85,0.7358042291255636,1.0941176470588236,0.5166666666666667,No-change,5y groups
Mongolia,MNG,Lower-mid,2020,Stillbirths,76674,413,372.80066459393896,419,333,1.1078306430860225,1.2402402402402402,0.9856801909307876,No-change,<1m
Mongolia,MNG,Lower-mid,2021,Stillbirths,72056,397,327.70531794643483,369,290,1.2114542494696157,1.3689655172413793,1.075880758807588,Excess,<1m
Mongolia,MNG,Lower-mid,2020,Neonatal,76261,596,592.5369970220518,654.05,531.975,1.0058443658292266,1.1203534000657924,0.9112453176362664,No-change,<1m
Mongolia,MNG,Lower-mid,2021,Neonatal,71659,591,530.331399809791,600,474,1.1143975261731973,1.2468354430379747,0.985,No-change,<1m
Mongolia,MNG,Lower-mid,2020,Infant,77716,878,950.9202872383956,1173,747,0.9233160884071931,1.1753681392235609,0.7485080988917306,No-change,<5y
Mongolia,MNG,Lower-mid,2021,Infant,73253,829,852.7892313036709,1087.0500000000002,661,0.9721042076630072,1.254160363086233,0.762614415160296,No-change,<5y
Mongolia,MNG,Lower-mid,2022,Infant,66910,814,741.1224019329599,977,542,1.0983340914766093,1.5018450184501846,0.8331627430910952,No-change,<5y
Mongolia,MNG,Lower-mid,2020,1-4,314555,187,221.6489687123089,340,140.97500000000002,0.8436763820124883,1.3264763255896432,0.55,No-change,<5y
